39.0,0.0,242.66505, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,242.66661, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,242.67065, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,242.6772, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,242.6863, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,242.69742, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,242.71072, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,242.72697, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,242.7455, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,242.76682, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,242.78978, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,242.81522, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,242.8436, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,242.87392, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,242.90765, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,242.94266, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,242.97925, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,243.02003, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,243.06355, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,243.10815, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,243.15488, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,243.20432, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,243.25687, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,243.3156, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,243.37273, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,243.4285, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,243.48997, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,243.55424, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,243.68837, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,243.75864, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,243.77817, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,243.81589, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,243.88885, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,243.96869, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.0,0.0,244.04868, [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
39.000477,0.0,244.2013, [0.99999195, 0.0, -0.004014935, 0.0, 1.0, 0.0, 0.004014935, 0.0, 0.99999195]
39.001606,0.0,244.35822, [0.99996674, 0.0, -0.0081607755, 0.0, 1.0, 0.0, 0.0081607755, 0.0, 0.99996674]
39.00362,0.0,244.51326, [0.99989694, 0.0, -0.01435774, 0.0, 1.0, 0.0, 0.01435774, 0.0, 0.99989694]
39.006916,0.0,244.67479, [0.99975693, 0.0, -0.022047676, 0.0, 1.0, 0.0, 0.022047676, 0.0, 0.99975693]
39.011543,0.0,244.8389, [0.9995541, 0.0, -0.029859474, 0.0, 1.0, 0.0, 0.029859474, 0.0, 0.9995541]
39.01754,0.0,245.00206, [0.9992567, 0.0, -0.03855031, 0.0, 1.0, 0.0, 0.03855031, 0.0, 0.9992567]
39.025288,0.0,245.16954, [0.998838, 0.0, -0.048194103, 0.0, 1.0, 0.0, 0.048194103, 0.0, 0.998838]
39.034916,0.0,245.34085, [0.9983095, 0.0, -0.0581223, 0.0, 1.0, 0.0, 0.0581223, 0.0, 0.9983095]
39.046375,0.0,245.51375, [0.9976741, 0.0, -0.068165064, 0.0, 1.0, 0.0, 0.068165064, 0.0, 0.9976741]
39.05942,0.0,245.68481, [0.9969524, 0.0, -0.07801248, 0.0, 1.0, 0.0, 0.07801248, 0.0, 0.9969524]
39.074627,0.0,245.86093, [0.99612796, 0.0, -0.08791603, 0.0, 1.0, 0.0, 0.08791603, 0.0, 0.99612796]
39.092075,0.0,246.04182, [0.99519116, 0.0, -0.097952515, 0.0, 1.0, 0.0, 0.097952515, 0.0, 0.99519116]
39.111473,0.0,246.22377, [0.9941571, 0.0, -0.10794416, 0.0, 1.0, 0.0, 0.10794416, 0.0, 0.9941571]
39.132973,0.0,246.4082, [0.99306184, 0.0, -0.117594734, 0.0, 1.0, 0.0, 0.117594734, 0.0, 0.99306184]
39.156017,0.0,246.59288, [0.9921243, 0.0, -0.12525837, 0.0, 1.0, 0.0, 0.12525837, 0.0, 0.9921243]
39.18033,0.0,246.7764, [0.9911614, 0.0, -0.13266277, 0.0, 1.0, 0.0, 0.13266277, 0.0, 0.9911614]
39.206703,0.0,246.96758, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.224033,0.0,247.09236, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.24177,0.0,247.2201, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.259693,0.0,247.34914, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.27728,0.0,247.47577, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.295296,0.0,247.6055, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.314327,0.0,247.74255, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.33426,0.0,247.88608, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.35359,0.0,248.02525, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.37277,0.0,248.16336, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.39303,0.0,248.30925, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.414013,0.0,248.46036, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.434856,0.0,248.61046, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.45547,0.0,248.7589, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.476917,0.0,248.91331, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.4986,0.0,249.06946, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.520847,0.0,249.22966, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.54353,0.0,249.39299, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.5661,0.0,249.55551, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.589,0.0,249.7204, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.612564,0.0,249.89006, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.636997,0.0,250.06598, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.66088,0.0,250.23796, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.684536,0.0,250.40828, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.716774,0.0,250.64043, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.74059,0.0,250.81192, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.75866,0.0,250.94205, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.783768,0.0,251.12285, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.809742,0.0,251.30988, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.836266,0.0,251.50085, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.863033,0.0,251.6936, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.890594,0.0,251.89207, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.91777,0.0,252.08777, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.945057,0.0,252.28424, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
39.97305,0.0,252.4858, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.00124,0.0,252.68878, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.03056,0.0,252.8999, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.05993,0.0,253.11139, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.089115,0.0,253.32156, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.118793,0.0,253.53528, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.148865,0.0,253.75182, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.179756,0.0,253.97424, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.21047,0.0,254.19539, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.240944,0.0,254.41484, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.272068,0.0,254.63898, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.30411,0.0,254.8697, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.33679,0.0,255.105, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.368866,0.0,255.33598, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.401146,0.0,255.56842, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.4343,0.0,255.80714, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.468586,0.0,256.05405, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.501904,0.0,256.29398, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.535183,0.0,256.5336, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.569717,0.0,256.7823, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.604454,0.0,257.0324, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.640697,0.0,257.2934, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.676308,0.0,257.5498, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.7108,0.0,257.7982, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.74611,0.0,258.05243, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.782967,0.0,258.31784, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.820484,0.0,258.588, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.856846,0.0,258.84985, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.893513,0.0,259.1139, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.931606,0.0,259.38818, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
40.970535,0.0,259.66852, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
41.009434,0.0,259.94864, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
41.047256,0.0,260.22098, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
41.085804,0.0,260.49854, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
41.12587,0.0,260.78705, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
41.165745,0.0,261.07416, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
41.206223,0.0,261.36563, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
41.24642,0.0,261.6551, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
41.286102,0.0,261.94083, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
41.32682,0.0,262.234, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
41.36863,0.0,262.53506, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
41.41035,0.0,262.8355, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
41.45204,0.0,263.1357, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
41.494213,0.0,263.4394, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
41.536827,0.0,263.74625, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
41.580627,0.0,264.0616, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
41.62376,0.0,264.3722, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
41.66688,0.0,264.6827, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
41.711147,0.0,265.00146, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
41.7557,0.0,265.32227, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
41.800617,0.0,265.64572, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
41.845184,0.0,265.9666, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
41.89027,0.0,266.29126, [0.99049443, 0.0, -0.13755417, 0.0, 1.0, 0.0, 0.13755417, 0.0, 0.99049443]
